4.2470971242539334867e+00 7.0738300000000003953e-02 1.1256800000000000139e-01 3.7981551817688550265e+00 4.8833423765599563993e+00
5.3375746066196416706e+00 1.8608599999999999447e-02 1.3865199999999999747e-01 4.8833423765599563993e+00 5.9685295713510582161e+00
6.8022246337493221802e+00 -9.0120400000000003282e-02 1.0727000000000000424e-01 5.9685295713510582161e+00 8.1389039609332609615e+00
9.6804123711340217540e+00 1.8626000000000000889e-01 1.4070900000000000074e-01 8.1389039609332609615e+00 1.3564839934888768269e+01
